time,close,high,low,open,volume,ticker,sentiment_score,RSI_14,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,BBL_5_2.0_2.0,BBM_5_2.0_2.0,BBU_5_2.0_2.0,BBB_5_2.0_2.0,BBP_5_2.0_2.0,log_ret,price_change,sma_10,sma_20,target_3class,target_price_next
2026-03-03,25443.9375,26113.513035997446,25042.190260341617,25176.105367541106,95597700.0,HPG,0.0,60.996697254293586,439.1533287379607,288.83286411311144,150.32046462484925,22909.605260837667,24600.26943359375,26290.93360634983,13.745086632647501,0.7495078798029189,0.0,0.0,25073.4375,24600.26943359375,-1,24729.720703125
2026-03-04,24729.720703125,24863.635808513674,23926.22815273306,24640.442687492625,75103050.0,HPG,0.0,51.09166082521828,377.718426139294,306.609976518348,71.10844962094603,22910.440579565613,24573.486328125,26236.532076684387,13.535285358805499,0.5469723623464171,-0.028471714817772747,-0.028070215031576806,25149.3228515625,24573.486328125,-1,24327.97265625
2026-03-05,24327.97265625,25131.46517980216,24194.057555334613,24952.912990621528,52798790.0,HPG,0.0,46.51593580761829,293.2329069606931,303.93456260681705,-10.701655646123982,22893.49606792484,24560.0947265625,26226.69338520016,13.571597969735699,0.4303605372806896,-0.016378961208653783,-0.016245555366269593,25185.0333984375,24560.0947265625,0,24327.97265625
2026-03-06,24327.97265625,24640.44186440585,23970.866359828902,24104.781460744296,48786870.0,HPG,0.0,46.51593580761829,223.69886308047353,287.88742270154836,-64.18855962107483,22936.220605001796,24580.18193359375,26224.143262185706,13.376315383127022,0.4232922110279301,0.0,0.0,25220.7439453125,24580.18193359375,-1,22631.712890625
2026-03-09,22631.712890625,23345.9274449532,22631.712890625,22765.62799968279,133080090.0,HPG,0.0,32.33532175401369,31.357179442631605,236.58137404976503,-205.22419460713343,22678.478695118192,24517.6880859375,26356.89747675681,15.003122516059875,-0.01271356179634326,-0.07227467848571156,-0.06972466590590398,25028.7986328125,24517.6880859375,1,24194.05859375
2026-03-10,24194.05859375,24194.05859375,23345.927027470738,23926.22838042388,100360260.0,HPG,0.0,48.04563308552216,4.9363474463971215,190.25236872909144,-185.31602128269432,22736.004175360802,24542.2392578125,26348.474340264198,14.719399183403539,0.40361701324339905,0.06675494243789733,0.06903347133624105,24921.6662109375,24542.2392578125,1,24461.890625
2026-03-11,24461.890625,24685.08182917149,24060.143388595483,24238.697502768613,54904520.0,HPG,0.0,50.18107226921962,5.545528888706031,153.31100076101436,-147.76547187230832,22780.012133342247,24566.7904296875,26353.56872603275,14.546290053307388,0.47064554542047415,0.011009331469990273,0.01107015717152926,24752.0400390625,24566.7904296875,-1,23926.228515625
2026-03-12,23926.228515625,24238.6977389578,23792.31340820522,24104.78263153801,48450490.0,HPG,0.0,46.099957822465655,-36.77126963385308,115.29454668204087,-152.06581631589395,22769.31428978564,24562.32666015625,26355.33903052686,14.599694851214087,0.32261746905857347,-0.022141137198318686,-0.021897821292175768,24519.919921875,24562.32666015625,0,23792.3125
2026-03-13,23792.3125,24283.335820502365,23658.395479632207,23836.949588729414,31533150.0,HPG,0.0,45.11218076650885,-80.18916978390916,76.19780338885087,-156.38697317276004,22746.26412629692,24553.39892578125,26360.53372526558,14.720037783337817,0.2894217891220878,-0.00561276033753264,-0.005597038226795581,24327.9744140625,24553.39892578125,0,23881.58984375
2026-03-16,23881.58984375,24060.14396217979,23703.035725320213,23792.31374356508,21868440.0,HPG,0.0,45.94374874035323,-106.1703670406896,39.724169302942784,-145.89453634363238,22735.312190232784,24548.93505859375,26362.557926954716,14.775572659524212,0.3160187472032559,0.0037453383810783798,0.003752360925403986,24171.7396484375,24548.93505859375,0,24015.50390625
